date,title,url,detail_title,full_text,date_text
2026-03-12,BAŞKAN ÖNTÜRK İFTARINI YAYLADAĞILI VATANDAŞLARLA YAPTI,https://hatay.bel.tr/haberler/baskan-onturk-iftarini-yayladagili-vatandaslarla-yapti,BAŞKAN ÖNTÜRK İFTARINI YAYLADAĞILI VATANDAŞLARLA YAPTI,"Hatay Büyükşehir Belediyesi (HBB), Ramazan ayının manevi iklimini 15 ilçede düzenleyeceği iftar sofralarıyla taçlandırıyor.

Hatay Büyükşehir Belediyesi Başkanı Mehmet Öntürk, HBB tarafından düzenlenen iftar programı kapsamında Yayladağı’nda vatandaşlarla birlikte iftar yaptı.

İftar programına AK Parti Hatay İl Başkanı Mustafa Erdoğan, Yayladağı Kaymakamı Halil Yazıcı, Yayladağı Belediye Başkanı Mehmet Yalçın, Altınözü Belediye Başkanı Rıfat Sarı, Kumlu Belediye Başkanı İbrahim Paç ile siyasi parti temsilcileri ve çok sayıda vatandaş katıldı.

HBB Başkanı Öntürk iftar programı öncesi yaptığı konuşmada, Hatay’ın en büyük iki probleminden birinin altyapı ve su diğerinin ise yol sorunu olduğunun altını çizerek, Yayladağı’nda 36 bin 670 metre içme suyu, 10 bin 262 metre de atık su hattı oluşturduklarını kaydetti. Başkan Öntürk, 2 yıllık zaman diliminde il genelinde ise 1750 kilometre altyapı çalışması gerçekleştirdiklerini söyledi.

Yayladağı’nda yaptıkları çalışmalara değinen HBB Başkanı, ilçedeki arıtma tesisinin yetersiz kapasitesini arttırdıklarını, birçok mahallede ömrünü tamamlamış olan su depolarını yenilediklerini, tüm mahallelerde içilebilir temiz suya erişimi sağladıklarını kaydetti.

11 milyon euro bedel ve 30 kilometre uzunluğunda olan atık su arıtma tesisini bu yıl içerinde bitireceklerini müjdeleyen Başkan Öntürk, seçim dönemi verdikleri sözü tutarak bir yatırımı daha Yayladağı’na kazandıracaklarını belirtti.

Başkan Öntürk, ilçenin en büyük problemlerinden biri olan ulaşım sorununa son vererek 31 mahalleyi ilk kez toplu ulaşım hizmetine kavuşturduklarını da ifade ederek “Önümüzdeki süreç içerisinde çok daha iyi bir noktaya getireceğiz.” dedi.

Göreve geldikten sonra Hatay Büyükşehir olarak hayata geçirdikleri projeler kapsamında Yayladağı ilçesinde kreş, çok amaçlı salon ve spor alanı tesisi projelerine başlandığını ve büyük oranda ilerleme kaydedildiğini belirten Başkan Öntürk, bu yatırımların ilerleyen dönemlerde de durmadan devam edeceğini kaydetti.

Yayladağı İlçe Kaymakamı Halil Yazıcı HBB Başkanı Öntürk’e ilçeye yaptıkları hizmetlerden dolayı teşekkür ederek, devlet ve millet adına yatırımların takipçisi olduklarını kaydetti.

AK Parti İl Başkanı Erdoğan yaşanan büyük felaketin ardından devletin kısa sürede reaksiyon vererek milletin yardımına koştuğunu, çadırların, konteynerlerin geldiğini daha sonra 192 bin konutun inşa edildiğini hatırlatarak, okullar, hastaneler, otoyollar ve tünellerin yapıldığını dile getirdi.

Devletin ve hükümetin tüm kurumlarıyla Hatay’ı yeniden inşa ettiğini kaydeden Başkan Erdoğan “Allah’a şükürler olsun arkamızda dağ gibi devletimiz var.” dedi.

Programda konuşan Yayladağı Belediye Başkanı Yalçın da her zaman yanlarında olan Hatay Büyükşehir Belediyesi ve Başkan Öntürk’e teşekkür etti.

Konuşmaların ardından iftar saatinde vatandaşlar dualar eşliğinde oruçlarını açtı.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://sendgb.com/x2kzteM8rRJ

Video: https://sendgb.com/ANQLEbsdcpa",12.03.2026
2026-03-11,BAŞKAN ÖNTÜRK’ÜN “12 MART İSTİKLAL MARŞI’NIN KABULÜ VE MEHMET AKİF ERSOY´U ANMA GÜNÜ” MESAJI,https://hatay.bel.tr/haberler/baskan-onturk-un--12-mart-istiklal-marsi-nin-kabulu-ve-mehmet-akif-ersoy-u-anma-gunu--mesaji,BAŞKAN ÖNTÜRK’ÜN “12 MART İSTİKLAL MARŞI’NIN KABULÜ VE MEHMET AKİF ERSOY´U ANMA GÜNÜ” MESAJI,"Hatay Büyükşehir Belediye Başkanı Mehmet Öntürk, 12 Mart İstiklal Marşı'nın Kabulü ve Mehmet Akif Ersoy’u Anma Günü dolayısıyla anlamlı bir mesaj yayımladı.

HBB Başkanı Öntürk mesajında;

“İstiklal; bir milletin kendi kaderini özgürce belirleyebilmesi ve vatanında bağımsız bir şekilde yaşayabilmesidir. Türk milleti için istiklal yalnızca bir kavram değil, tarih boyunca uğruna can verilmiş, nesilden nesile aktarılan en değerli miraslardan biridir.

Aziz milletimiz, binlerce yıllık tarihinde bağımsızlığına ve hürriyetine her zaman tutkuyla sarılmış, hiçbir zaman esareti kabul etmemiştir.

Bugün, milletimizin bağımsızlık mücadelesinin sembolü olan İstiklal Marşı’nın 12 Mart 1921’de Türkiye Büyük Millet Meclisimiz tarafından kabul edilişinin 105. yıl dönümünü büyük bir gurur ve coşku içerisinde idrak ediyoruz.

Millî şairimiz Mehmet Akif Ersoy’un kaleme aldığı milletimizin bağımsızlık aşkını, inancını ve direniş ruhunu ölümsüzleştirdiği İstiklal Marşı, bir şiirin ötesinde yokluk ve işgal altındaki bir milletin imanla verdiği mücadelenin birlik ve kararlılığının destanıdır.

İstiklal Marşımız ‘Ben ezelden beridir hür yaşadım, hür yaşarım.’ sözleriyle Türk milletinin karakterinde yer alan bağımsızlık ruhunu en güçlü şekilde ifade ederken ‘Siper et gövdeni, dursun bu hayâsızca akın.’ dizesiyle de Kurtuluş Savaşı’nda Anadolu’muzun mücadeleci ruhunu tetiklemiştir.

Bugün içinde bulunduğumuz coğrafya ve bölgemiz adeta bir ateş çemberiyle çevrilidir. Bölgemizde savaşlar, krizler ve istikrarsızlıklar yaşanırken ülkemizin huzur ve güven içinde yoluna devam etmesinin en büyük teminatı; güçlü devleti, birlik ve beraberliği ile her şeyden önce istiklaline sahip çıkan aziz milletimizdir.

Bu anlamlı gün vesilesiyle İstiklal Şairimiz Mehmet Akif Ersoy, İstiklal Savaşı kahramanlarını, tüm aziz şehitlerimizi ve gazilerimizi minnet ve şükranla anıyor; Yüce Rabb’imden hepsine rahmet diliyorum.” dedi.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz: 
Fotoğraf: https://sendgb.com/41PD2Jwgt5R",11.03.2026
2026-03-11,"ÖMER DEMİRBAĞ, SOHBETİYLE MANEVİ DUYGULAR AŞILADI",https://hatay.bel.tr/haberler/omer-demirbag--sohbetiyle-manevi-duygular-asiladi,"ÖMER DEMİRBAĞ, SOHBETİYLE MANEVİ DUYGULAR AŞILADI","Hatay Büyükşehir Belediyesi (HBB), kültür ve sanat etkinlikleriyle ramazan ayının manevi atmosferini şehrin dört bir yanına taşımaya devam ediyor.

HBB, İskenderun Atatürk Anıt Alanı’nda bulunan HBB etkinlik çadırında düzenlenen özel programlarla vatandaşları anlamlı buluşmalarda bir araya getirmeye devam ediyor.

Bu kapsamda gerçekleştirilen söyleşi programında Akademisyen-Yazar Ömer Demirbağ, konuşmasında özellikle “Ramazan ve İnsan” başlığı üzerinde durdu.

Ramazan ayının yalnızca oruç ibadetinden ibaret olmadığını ifade eden Yazar Demirbağ, bu mübarek zaman diliminin insanın iç dünyasında bir diriliş ve arınma süreci başlattığını vurguladı. Ramazanın bireysel arınma, sabır, paylaşma ve dayanışma yönlerini ele alan Demirbağ, insanın nefsini terbiye etme yolculuğunda bu ayın önemli bir fırsat sunduğunu dile getirdi.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:
Fotoğraf: https://we.tl/t-PRAIkHvxvy

Video: https://we.tl/t-OUwievTyKE",11.03.2026
2026-03-11,HBB’DEN ÖĞRENCİLERE RAMAZANDA BESLENME EĞİTİMİ,https://hatay.bel.tr/haberler/hbb-den-ogrencilere-ramazanda-beslenme-egitimi,HBB’DEN ÖĞRENCİLERE RAMAZANDA BESLENME EĞİTİMİ,"Hatay Büyükşehir Belediyesi (HBB), il genelinde toplum sağlığını korumak amacıyla beslenme eğitimlerine devam ediyor.

HBB Sağlık ve Sosyal Hizmetler Dairesi Başkanlığı bünyesinde görev yapan uzman diyetisyenler, ramazan ayında sağlıklı beslenme konusunda farkındalık oluşturmak amacıyla öğrencilere yönelik bilgilendirme çalışmaları gerçekleştirdi.

Antakya’da bulunan 8 farklı okulda 940 öğrenciye ulaşılan eğitim ve bilgilendirme çalışmaları kapsamında öğrencilere; ramazan ayında sahur ve iftarda dengeli beslenmenin önemi, yeterli su tüketimi ve doğru porsiyon tercihleri hakkında bilgiler verildi.

Sağlık ve Sosyal Hizmetler Dairesi yetkilileri, toplumda sağlıklı beslenme bilincinin artırılması ve sağlıklı nesillerin yetişmesine katkı sağlanması amacıyla bilgilendirme çalışmalarının devam edeceğini belirtti.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz: 
Fotoğraf: https://sendgb.com/xyCom59WL6t
Video: https://sendgb.com/dkPpKhqvJgO",11.03.2026
2026-03-11,YAYLADAĞI’NDA SU KAYNAKLARI GÜÇLENDİRİLDİ,https://hatay.bel.tr/haberler/yayladagi-nda-su-kaynaklari-guclendirildi,YAYLADAĞI’NDA SU KAYNAKLARI GÜÇLENDİRİLDİ,"Hatay Büyükşehir Belediyesi (HBB), il genelinde içme suyu altyapısını güçlendirmeye yönelik çalışmalarını sürdürüyor.

HBB Su ve Kanalizasyon İdaresi Genel Müdürlüğü (HATSU), Yayladağı ilçesine bağlı mahallelerde içme suyu kaynaklarını artırmak amacıyla sondaj çalışmaları gerçekleştirdi.

HATSU ekipleri tarafından yürütülen çalışmalar kapsamında Aşağıpulluyazı, Aydınbahçe, Ayışığı, Bezge, Bozlu, Çabala, Eğerci, Görentaş, Gözlüce, Güveççi, Hisarcık, Karaköse, Kulaç, Olgunlar, Merkez Sebenoba, Sungur, Sürütme, Şakşak, Şenköy, Turfanda, Uluyol, Yayıkdamlar, Yoncakaya ve Yukarıokçular mahallelerinde yeni sondaj kuyuları açıldı.

Yapılan sondaj çalışmaları sonucunda açılan kuyulardan toplam 106,2 litre/saniye debisinde su elde edilerek ilçedeki içme suyu kaynaklarına önemli ölçüde takviye sağlandı.

HATSU ekipleri; Uluyol, Yeşiltepe, Hisarcık, Karaköse ve Aydınbahçe mahallelerinin su depoları yenilenirken, Aşağıpulluyazı Mahallesi’nin su deposunda bakım ve onarım çalışmaları yaptı.

Ayrıca sondaj çalışmalarının yanı sıra mahallelerdeki su depolarında da yenileme ve bakım çalışmaları gerçekleştirildi.

HATSU yetkilileri, vatandaşlara kesintisiz ve sağlıklı içme suyu ulaştırmak amacıyla altyapı çalışmalarının il genelinde devam edeceğini belirtti.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://sendgb.com/eLqn4Cvm3ab

Video: https://sendgb.com/vsTHNR2A1jF",11.03.2026
2026-03-10,"BAŞKAN ÖNTÜRK, İFTARDA DÖRTYOLLU HEMŞEHRİLERİYLE BULUŞTU",https://hatay.bel.tr/haberler/baskan-onturk--iftarda-dortyollu-hemsehrileriyle-bulustu,"BAŞKAN ÖNTÜRK, İFTARDA DÖRTYOLLU HEMŞEHRİLERİYLE BULUŞTU","Hatay Büyükşehir Belediye (HBB) Başkanı Mehmet Öntürk,ramazan ayı dolayısıyla düzenlenen iftar programları kapsamında Dörtyollu hemşerileri ile bir araya geldi.

Bolluk ve bereketin en çok hissedildiği rahmet ayını en iyi şekilde yaşatmayı hedefleyen HBB, 15 ilçede düzenlediği “Kardeşlik İftarı” programları ile vatandaşları ağırlamaya devam ediyor.

Dörtyol Pazar Yeri’nde yüzlerce vatandaşın bir araya geldiği, HBB Başkanı Mehmet Öntürk’ün ev sahipliğinde düzenlenen iftar programına; Dörtyol Kaymakamı Mehmet Keklik, Dörtyol Belediye Başkanı Bahadır Amaç, Dörtyol Eski Belediye Başkanı Yaşar Toksoy, AK Parti Hatay İl Başkanı Mustafa Erdoğan, MHP İlçe Başkanı Mahmut Sayıl, STK temsilcileri ve muhtarlar katılım sağladı.

HBB Başkanı Mehmet Öntürk iftar öncesinde yaptığı konuşmasında, kent genelinde yapılan yatırım planlamaları ve altyapı projeleri kapsamında ne ihtiyaç varsa ekipler ile birlikte var gücüyle çalıştığını belirterek konuşmasına başladı.

Başkan Öntürk, “Göreve geldiğimiz günden bugüne Dörtyol ilçemizin içme suyu problemi vardı. Şu ana kadar 250 bin metre içme suyu hattı döşedik. 6040 metre atık su hattı döşedik. Merkez mahallelerde sondaj çalışmaları ve depo yenileme çalışmalarını yaptık. Şimdi, kanalizasyon problemini çözmek adına yaklaşık 60 milyon euro değerinde Çevre Bakanlığı ile çalışmayı planlayarak hayata geçireceğiz. İçme suyu maliyeti ise 767 milyon Türk lirasıdır. Dörtyol’un altyapı projeleriyle birlikte her ilçemizde kronik sorunları bitirmek için ekibimizle birlikte var gücümüzle çalışıyoruz.” dedi.

Kent genelinde olduğu gibi vatandaşların güzel vakit geçirmesi için yapılan sosyal projelere değinen Başkan Öntürk, “Dörtyol Yeşilköy ve Kuzuculu Mahallesi’ndeki halı sahalarımız tamamlandı. Ocaklı Mahallesi’nde çok amaçlı salonumuz bitme aşamasında. Numune Evler Mahallesi’ndeki kreşimiz ve spor tesisimizi en kısa sürede hep birlikte açılışını yapacağız.” ifadelerine yer verdi.

Ulaşım hizmetleri kapsamında yapılan önemli adımlara değinen Başkan Öntürk, “Gidilmeyen mahalleler vardı, oralara 26 araç ve farklı güzergâhta ulaşım hizmeti sağladık. Kısa süre içerisinde yeni Dörtyol Terminali’ni hayata geçireceğiz. 93 km asfalt çalışması gerçekleştirdik, bu yıl içerisinde 45 km daha beton asfalt çalışması yapacağız. 2 yıl içerisinde toplamda 138 km asfalt yapmış olacağız. Park, peyzaj ve çiftçilerimizin önemli ihtiyacı olan tarımsal sulama suyu hizmetlerini gerçekleştirdik.” dedi.

HBB sayesinde önemli hizmetlere ayrım ve siyaset yapmadan kavuştuğuna vurgu yapan Başkan Öntürk, “Dörtyollu vatandaşların hak ettiği hizmetleri siyaset gözetmeden Dörtyol Belediye Başkanı Bahadır Bey ile birlikte güçlerimizi birleştirerek hizmet etmeye çalışıyoruz. Biz Dörtyol’umuzdan memnunuz. Nice ramazan aylarını birlikte geçirmek ümidiyle sizleri selamlıyorum.” cümleleri ile konuşmasını sonlandırdı.

Programın devamında konuşma yapan Dörtyol Kaymakamı Keklik, ramazan ayını hep birlikte iftar sevinci yaşamanın mutluluğunu paylaştığını belirterek katılan herkese teşekkür etti.

Alanı dolduran hemşerilerine seslenen Dörtyol Belediye Başkanı Amaç, birlik beraberliğe örnek olan ramazan ayının bir arada olmanın önemine vurgu yaparak katılan herkesin ramazan ayını kutladı.

Konuşmaların sonunda iftar programına katılan vatandaşları selamlayarak cümlelerine başlayan AK Parti Hatay İl Başkanı Erdoğan, “Dörtyol’dan çok memnunuz.” ifadeleri ile sevgi ve birleştirici mesajları verdi.
Alanı dolduran yüzlerce vatandaşın hep bir arada orucunu açtığı iftar programı, yapılan dualar eşliğinde sona erdi.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:
Fotoğraf: https://we.tl/t-STiI6U1EAe 
Video: https://we.tl/t-1HiORJnB7F",10.03.2026
2026-03-10,DÖRTYOL’DA ÖNEMLİ BETON ASFALT ATAĞI BAŞLADI,https://hatay.bel.tr/haberler/dortyol-da-onemli-beton-asfalt-atagi-basladi,DÖRTYOL’DA ÖNEMLİ BETON ASFALT ATAĞI BAŞLADI,"Hatay Büyükşehir Belediyesi (HBB), yaya ve araç ulaşımını daha konforlu hale getirmek adına hummalı çalışmalar gerçekleştiriyor.

Trafik akışında yaşanan aksaklıkları ortadan kaldırmak adına projeler geliştiren HBB, Dörtyol ilçesinin genelini kapsayacak toplamda 45 km uzunluğundaki beton asfalt çalışmalarına başladı.

Planlı bir şekilde altyapı çalışmalarının tamamlandığı noktalarında beton asfalt yapmaya başlayan HBB Fen İşleri Dairesi Başkanlığı ekipleri, Dörtyol Sanayi Mahallesi Ali İhsan Bölükbaşı Bulvarı üzerinde beton asfalt çalışmaları gerçekleştiriyor.

Ayrıca HBB, daha bir modern ulaşım ağının oluşturulması ve trafik akışının rutin bir şekilde ilerlemesi adına asfalt çalışmalarının tamamlanmasının ardından yol çizgilerinin çekileceğini aktardı.

Yapılan çalışmaların hayırlı olmasını dileyen bölge esnafı ve vatandaşlar, ulaşım projelerinin yapılmasında emeği geçen başta HBB Başkanı Mehmet Öntürk olmak üzere bütün personellere teşekkür etti.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:
Fotoğraf: https://we.tl/t-WtmhUcleFm 
Video: https://sendgb.com/RIv81AeSgT5",10.03.2026
2026-03-10,DÖRTYOL’DA DEV İÇME SUYU YATIRIMINDA SONA YAKLAŞILDI,https://hatay.bel.tr/haberler/dortyol-da-dev-icme-suyu-yatiriminda-sona-yaklasildi,DÖRTYOL’DA DEV İÇME SUYU YATIRIMINDA SONA YAKLAŞILDI,"Hatay Büyükşehir Belediyesi (HBB), “Güçlü Altyapı, Güçlü Hatay” hedefi doğrultusunda il genelinde modern altyapı yatırımlarını aralıksız sürdürüyor.

HBB Su ve Kanalizasyon İdaresi Genel Müdürlüğünün (HATSU), sağlıklı, güçlü ve kayıpsız şekilde su iletimini sağlamak amacıyla yürüttüğü çalışmalar kapsamında Dörtyol ilçesinde başlatılan Dörtyol İçme Suyu Şebeke İnşaatı (AFD2) Projesi tüm hızıyla devam ediyor.

Dörtyol’da içme suyu sorunlarına kalıcı çözümler üretmek amacıyla hayata geçirilen proje çerçevesinde şu ana kadar 147 kilometre içme suyu hattı ile 4 bin 700 adet abone bağlantısı tamamlandı.

Yüzde 85 oranında fiziki ilerleme kaydedilen proje kapsamında ekonomik ömrünü tamamlayan, demir ve asbest içerikli eski borular sökülerek yerine farklı çaplarda sağlıklı polietilen içme suyu boruları döşeniyor.

Numune Evler, Çaylı, Yeşil, Sanayi, Özerli, Kışlalar ve Ocaklı mahallelerinde farklı ebatlarda toplam 172 bin metre içme suyu şebekesi ile 10 bin 600 adet abone bağlantısı yapılması planlanıyor.

Ayrıca 500 metreküp kapasiteli yeni bir içme suyu deposu inşa edilecek proje ile birlikte bölgede bulunan 3 mevcut içme suyu deposu da yenilenerek daha modern ve güvenli hale getirilecek.

HATSU yetkilileri, yürütülen altyapı yatırımlarıyla birlikte Dörtyol genelinde içme suyu iletim sisteminin daha güçlü hale getirileceğini ve vatandaşlara daha sağlıklı, güvenli ve kesintisiz içme suyu temin edilmesinin sağlanacağını belirtti.

Haberin görsellerini aşağıdaki linklerden indirebilirsiniz.

Fotoğraf: https://sendgb.com/n95V3KR8JsZ

Video: https://sendgb.com/wN8nrdmK7U1",10.03.2026
2026-03-10,HBB ZABITASINDAN RAMAZANDA DİLENCİLİK DENETİMİ,https://hatay.bel.tr/haberler/hbb-zabitasindan-ramazanda-dilencilik-denetimi,HBB ZABITASINDAN RAMAZANDA DİLENCİLİK DENETİMİ,"Hatay Büyükşehir Belediyesi (HBB), ramazan ayının manevi atmosferini suistimal eden kişilere yönelik dilencilik denetimlerini il genelinde aralıksız sürdürüyor.

HBB Zabıta Dairesi Başkanlığı, vatandaşların dinî, insani duyguları ve çocukları istismar ederek haksız kazanç elde etmeye çalışanlara karşı gerçekleştirilen denetimler kapsamında birçok noktada kontroller yapıldı.

Zabıta ekipleri, denetimler sırasında bazı dilencilerin üzerlerinde yapılan kontrollerde 2 bin TL ile 4 bin TL arasında değişen miktarlarda para bulunduğu tespit edildi. Dilencilik yaptığı tespit edilen kişiler hakkında ise ilgili mevzuat kapsamında işlem uygulandı.

Zabıta Dairesi yetkilileri, ramazan ayının dayanışma ve yardımlaşma ruhunun kötü niyetli kişiler tarafından suistimal edilmemesi adına vatandaşların dikkatli olmaları gerektiğini vurgulayarak, şüpheli durumlarla karşılaşılması halinde ise ALO 153 hattının aranması çağrısında bulunuldu.

Dilencilik faaliyetlerinin önlenmesine yönelik denetimlerin ramazan ayı boyunca il genelinde kararlılıkla devam edeceğini bildirdi.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://sendgb.com/38MOFEWVf2D",10.03.2026
2026-03-09,HBB KOORDİNESİNDE İSTİHDAM BULUŞMALARI İSTE’DE BAŞLADI,https://hatay.bel.tr/haberler/hbb-koordinesinde-istihdam-bulusmalari-iste-de-basladi,HBB KOORDİNESİNDE İSTİHDAM BULUŞMALARI İSTE’DE BAŞLADI,"Hatay Büyükşehir Belediyesi (HBB) himayesinde, İskenderun Teknik Üniversitesi (İSTE) iş birliğiyle düzenlenen “İstihdam Buluşmaları – İş Gücüyle Geleceği Buluşturuyoruz” etkinliği kapsamında istihdam buluşmalarının ilk gününde kariyer söyleşileri gerçekleştirildi.

Hatay Büyükşehir Belediye Başkanı Mehmet Öntürk’ün liderliğinde Hatay’ın yeniden inşası için başlatılan projeler kapsamında yer alan üniversite öğrencilerinin kariyer planlamasına yardımcı olacak ve 10 Mart tarihinde devam edecek olan istihdam buluşmaları İSTE’de başladı.

Yüzlerce öğrencinin ve farklı sektörlerden katılan iş yeri temsilcilerinin bir araya geldiği etkinlik, HBB Genel Sekreter Yardımcısı Uğur Kandemir, İSTE Rektörü Prof. Dr. Mehmet Duruel, İnsan Kaynakları ve Eğitim Daire Başkanı Bahattin Toptaş, İŞKUR Hatay İl Müdürlüğü, Türk Kızılay ve Antakya Toplum Merkezi yetkililerinin katılımı ile Merkez Kampüs Turuncu Salon’da düzenlendi.

Eğitimin ve Hatay’ın yeniden inşasına verilen önemi belirterek açılış konuşmasına başlayan HBB Genel Sekreter Yardımcısı Kandemir, Hatay’ın yalnızca fiziki olarak değil, ekonomik ve istihdam gücüyle ayağa kaldırmak için çalışmaların devam ettiğini belirtti.

Hayata geçirilen Hatay Kariyer ve İstihdam Merkezi (HAKİM) projesi sayesinde iş arayan ile iş verenin bir araya getirmeyi hedeflendiğini ifade eden Genel Sekreter Yardımcısı Kandemir, “Gençlerimiz ürettikçe, iş dünyamız güçlendikçe Hatay çok daha güçlü bir şekilde yeniden ayağa kalkacaktır.” dedi ve etkinlikte katkı sağlayan tüm paydaşlara teşekkür etti.

Programla ilgili değerlendirmede bulunan İSTE Rektörü Mehmet Duruel ise “Üniversitemizde düzenlenen bu tür buluşmalarla öğrencilerimizi sektörün temsilcileriyle bir araya getirerek kariyer yolculuklarına katkı sağlamayı amaçlıyoruz.” ifadelerini kullandı.

Öğrencilerin yoğun ilgi gösterdiği program akışında konuşma yapan Türk Kızılayı Genel Sekreteri Yusuf Ramazan Saygılı, 6 Şubat 2023 depreminde oluşan yaraları sarmak adına her zaman Hatay’ın yanında olduklarını vurguladı.

Öğrencilere örnek olmak ve istihdam konusunda kariyer planlaması için konuşmacı olarak katılan İskenderun Demir ve Çelik AŞ (İSDEMİR) Genel Müdürü Ayhan Akın, İSDEMİR’in faaliyet alanları ve sektördeki konumuna ilişkin bilgiler paylaşarak demir-çelik sektöründeki gelişmeleri ve gençler için kariyer fırsatlarını anlattı. Öğrencilere mesleki hedeflerinden sapmamaları yönünde tavsiyelerde bulundu.

Programda daha sonra İstanbul Sabahattin Zaim Üniversitesi Rektör Yardımcısı Prof. Dr. Nihat Erdoğmuş söz aldı. Erdoğmuş konuşmasında değişen iş dünyası dinamiklerine dikkat çekerek gençlerin yalnızca akademik bilgiyle değil; iletişim becerileri, uyum yeteneği ve sürekli öğrenme anlayışıyla da kendilerini geliştirmeleri gerektiğini ifade etti.

Konuşmaların ardından birçok sektör temsilcisi tarafından kurulan stantlar, HBB Genel Sekreter Yardımcısı Kandemir eşliğinde diğer kurum yetkilileri tarafından ziyaret edildi ve sektörler hakkında bilgiler alındı.

Etkinlik sonunda HBB Genel Sekreter Yardımcısı Kandemir tarafından katılımcılara hediye takdim edildi.

İş arayan ve işverenlerin buluştuğu kapsamlı “İstihdam Buluşması” etkinliğinin, 10 Mart Salı günü yapılacak programlarla devam edeceği öğrenildi.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://we.tl/t-2AvYrtPjyj

Video: https://we.tl/t-9AtysC4Y8b",09.03.2026
